RT(milliseconds);ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;ges.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle;inf.Knolle
724000;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,2332;31,842869;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,017303;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724100;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,912457;36,84646;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,30563;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724200;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,987984;42,738026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,133026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,826965;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724300;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,22704;43,13987;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,106705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,631813;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724400;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,84758;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,926853;33,6954;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,110723;0,0;0,0;40,927032;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,783936;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,029243;0,0;0,0;34,620647;0,0;0,0;0,0;0,0;0,0
724500;32,302082;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,37988;0,0;33,59028;0,0;0,0;41,264202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,885035;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,526337;0,0;0,0;32,789143;0,0;0,0;0,0;0,0;0,0
724600;39,249893;0,0;0,0;0,0;0,0;0,0;31,211784;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,081455;0,0;38,046364;0,0;0,0;30,191477;0,0;36,11044;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,672066;0,0;0,0;0,0;0,0;0,0;31,047424;0,0;0,0;0,0;0,0;0,0;0,0;41,262787;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724700;38,42774;0,0;0,0;0,0;0,0;0,0;43,606052;0,0;0,0;0,0;0,0;0,0;43,821026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,13347;0,0;40,917038;0,0;0,0;0,0;0,0;42,8614;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,21197;0,0;0,0;0,0;0,0;0,0;36,770016;0,0;31,27245;0,0;0,0;0,0;36,06655;44,406754;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724800;40,59472;0,0;0,0;0,0;0,0;0,0;54,38875;0,0;0,0;0,0;0,0;0,0;74,32931;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,601913;0,0;50,331844;0,0;0,0;37,54456;0,0;50,93581;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,69545;0,0;0,0;0,0;0,0;0,0;39,3615;0,0;32,76526;0,0;35,187695;0,0;43,735905;48,013817;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
724900;52,346157;0,0;0,0;0,0;0,0;0,0;74,405495;0,0;0,0;0,0;0,0;0,0;101,54957;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,159103;0,0;47,815212;0,0;0,0;53,203613;0,0;50,63455;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,54852;0,0;0,0;0,0;0,0;0,0;39,2507;0,0;31,693964;0,0;48,71387;0,0;49,5274;45,77484;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725000;47,300137;0,0;0,0;0,0;0,0;0,0;97,02398;0,0;0,0;0,0;0,0;0,0;132,71265;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,00924;0,0;31,564798;0,0;0,0;50,553566;0,0;35,6585;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,59455;0,0;0,0;0,0;0,0;0,0;33,592945;0,0;30,730831;0,0;56,346027;0,0;63,731647;42,874893;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725100;43,085773;0,0;0,0;0,0;0,0;0,0;122,79675;0,0;0,0;0,0;0,0;0,0;171,25896;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,215446;0,0;0,0;0,0;0,0;38,964123;0,0;34,90302;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,822006;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,46179;0,0;49,025135;0,0;74,04487;45,69163;0,0;0,0;39,3171;0,0;0,0;0,0;0,0;0,0
725200;48,895966;0,0;0,0;0,0;0,0;0,0;159,06857;0,0;0,0;37,366653;0,0;0,0;213,03125;0,0;34,261772;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,783237;0,0;0,0;0,0;0,0;32,895836;0,0;50,609646;0,0;0,0;33,348568;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,93233;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,42669;0,0;63,210293;35,429214;0,0;0,0;40,4152;0,0;0,0;0,0;0,0;0,0
725300;39,786713;0,0;0,0;0,0;0,0;0,0;192,6066;0,0;0,0;33,77707;0,0;0,0;251,73325;36,12241;41,634422;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,589436;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,592045;0,0;0,0;41,691326;0,0;0,0;0,0;0,0;36,16909;0,0;46,58324;0,0;0,0;37,553062;0,0;0,0;0,0;32,767635;0,0;0,0;0,0;0,0;0,0;0,0;54,467224;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;81,45734;0,0;47,858967;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725400;0,0;0,0;0,0;0,0;0,0;0,0;220,20274;0,0;0,0;31,72757;0,0;0,0;284,1958;43,87648;52,499878;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,296652;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,863052;0,0;0,0;34,638306;0,0;0,0;0,0;0,0;38,617954;0,0;37,114704;0,0;0,0;40,76936;0,0;0,0;0,0;37,027878;0,0;0,0;0,0;0,0;0,0;0,0;37,848892;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;95,04087;0,0;38,340412;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725500;0,0;0,0;0,0;34,047703;0,0;0,0;231,23424;0,0;0,0;0,0;0,0;0,0;311,57578;51,48089;66,6616;0,0;40,467583;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,61893;0,0;0,0;45,925243;0,0;0,0;0,0;0,0;0,0;0,0;33,76016;0,0;0,0;43,211975;0,0;0,0;0,0;41,283207;0,0;0,0;0,0;0,0;0,0;0,0;31,890167;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;79,01923;0,0;49,88638;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725600;0,0;0,0;35,139008;42,204197;0,0;0,0;232,21964;0,0;0,0;0,0;0,0;0,0;329,04602;57,93455;77,42936;0,0;54,674816;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,727024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,990604;0,0;0,0;0,0;43,659744;0,0;0,0;0,0;0,0;0,0;0,0;34,096996;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,80185;0,0;53,427326;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725700;0,0;0,0;34,42011;51,441204;0,0;0,0;235,8519;0,0;0,0;0,0;0,0;0,0;338,42407;64,30276;81,31282;0,0;69,949844;0,0;0,0;0,0;0,0;0,0;33,43227;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,587833;49,03117;0,0;0,0;0,0;0,0;30,632172;0,0;0,0;0,0;0,0;41,986855;0,0;0,0;0,0;43,18066;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70,587616;0,0;52,054672;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
725800;0,0;31,51441;35,006153;49,716183;0,0;0,0;237,66374;0,0;0,0;0,0;0,0;0,0;336,30185;68,17582;86,35558;0,0;88,800224;30,279396;0,0;0,0;0,0;0,0;36,24206;32,361855;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,255127;42,652107;0,0;0,0;0,0;0,0;31,835953;0,0;0,0;0,0;0,0;40,486397;0,0;0,0;0,0;43,72776;0,0;0,0;0,0;0,0;0,0;0,0;33,283413;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,614212;0,0;44,297924;0,0;0,0;0,0;30,390528;0,0;0,0;0,0;0,0;0,0
725900;0,0;35,84331;35,717224;50,082638;0,0;0,0;228,41518;0,0;0,0;39,281326;0,0;0,0;322,39014;68,35844;91,29757;0,0;112,78996;32,839996;0,0;0,0;0,0;0,0;0,0;31,829542;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,476986;40,22191;0,0;0,0;0,0;0,0;31,65076;0,0;0,0;0,0;0,0;39,214134;0,0;0,0;0,0;45,559834;0,0;0,0;0,0;0,0;0,0;0,0;37,53966;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,428905;0,0;39,189495;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726000;0,0;33,030323;31,67178;56,316555;0,0;0,0;210,63785;0,0;0,0;43,60482;0,0;0,0;300,8831;70,243286;93,32893;0,0;132,40596;32,883762;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,583416;0,0;31,472092;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,621735;0,0;0,0;0,0;45,590195;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,694586;0,0;0,0;0,0;40,550835;0,0;43,265102;37,716484;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726100;0,0;0,0;34,806973;60,314594;0,0;0,0;197,64662;0,0;0,0;45,20466;0,0;0,0;283,06915;66,51149;93,99717;0,0;148,37854;37,071835;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,26591;0,0;35,11018;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,534126;0,0;0,0;0,0;43,095085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,484406;0,0;0,0;0,0;0,0;0,0;36,313904;46,53143;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726200;0,0;32,90116;39,74797;59,020493;0,0;0,0;187,9764;0,0;0,0;48,305817;0,0;0,0;272,06787;65,00512;92,18631;0,0;164,8078;47,475353;0,0;0,0;0,0;0,0;0,0;0,0;33,355473;0,0;0,0;0,0;0,0;0,0;37,75052;0,0;0,0;56,776836;0,0;40,260113;0,0;0,0;0,0;0,0;33,078423;0,0;0,0;0,0;0,0;0,0;0,0;40,721043;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,319643;0,0;0,0;0,0;0,0;0,0;41,908062;48,043926;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726300;0,0;32,23642;36,6826;58,562885;0,0;0,0;171,90915;0,0;0,0;49,92245;0,0;32,132614;258,01163;66,10844;90,15953;0,0;176,7504;56,351555;0,0;0,0;0,0;0,0;32,243683;0,0;38,394558;0,0;0,0;0,0;0,0;0,0;36,56121;0,0;0,0;68,9388;35,724216;42,392166;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,427166;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,931194;0,0;0,0;0,0;0,0;0,0;41,558662;57,200336;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726400;0,0;0,0;33,120293;55,79219;0,0;0,0;154,34995;0,0;0,0;49,877785;0,0;31,563564;238,2268;65,98164;87,66952;37,892155;181,15479;66,167534;0,0;0,0;0,0;0,0;0,0;0,0;44,534748;0,0;0,0;0,0;0,0;0,0;39,38249;0,0;0,0;72,47996;39,499622;47,920006;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,313038;0,0;0,0;0,0;0,0;0,0;0,0;39,27932;0,0;0,0;0,0;0,0;0,0;48,86984;32,585148;0,0;0,0;30,194191;0,0;46,117706;61,46322;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
726500;38,320946;0,0;32,124054;51,84;0,0;0,0;145,73279;0,0;0,0;48,9706;0,0;32,571518;215,55748;65,97216;88,31035;50,026073;185,27443;70,146255;0,0;0,0;0,0;0,0;0,0;0,0;44,615623;0,0;0,0;0,0;0,0;0,0;61,8663;0,0;0,0;88,13714;38,27181;56,237957;0,0;0,0;0,0;0,0;39,814247;0,0;0,0;0,0;0,0;0,0;0,0;33,852142;0,0;0,0;0,0;0,0;0,0;0,0;38,357697;0,0;0,0;0,0;0,0;0,0;54,299297;37,6194;0,0;0,0;40,154026;0,0;61,013233;61,240376;0,0;0,0;36,939663;0,0;0,0;0,0;0,0;0,0
726600;49,853542;0,0;31,695715;55,20902;0,0;0,0;141,27573;0,0;0,0;54,447407;0,0;43,318665;196,88928;64,14424;88,02938;61,661774;189,58871;76,08531;0,0;0,0;0,0;0,0;0,0;0,0;42,707493;31,638418;0,0;0,0;0,0;0,0;84,88656;0,0;0,0;105,71637;38,56858;59,326763;0,0;0,0;0,0;0,0;41,13276;0,0;0,0;0,0;0,0;0,0;0,0;31,109861;0,0;0,0;0,0;0,0;0,0;0,0;33,03267;0,0;0,0;0,0;0,0;0,0;50,596237;42,405094;36,231915;0,0;53,599358;0,0;74,504814;68,75481;0,0;0,0;43,39987;0,0;0,0;0,0;0,0;0,0
726700;44,240707;0,0;0,0;58,380756;0,0;0,0;131,38283;0,0;0,0;70,70608;0,0;40,41586;183,12126;54,54977;83,625595;70,7555;190,88786;80,78926;0,0;0,0;0,0;0,0;0,0;0,0;44,55447;34,698936;0,0;0,0;0,0;0,0;103,87227;0,0;0,0;110,07981;43,84443;63,28169;0,0;0,0;36,871143;0,0;39,422604;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,252064;0,0;0,0;0,0;0,0;0,0;53,295586;44,411945;42,10679;0,0;60,709965;0,0;77,15694;72,08969;0,0;0,0;45,158344;0,0;0,0;0,0;0,0;0,0
726800;42,18984;0,0;0,0;57,876522;0,0;0,0;126,481865;0,0;0,0;65,74007;0,0;41,51457;166,2377;46,202953;75,24536;77,71643;189,17804;80,64662;0,0;0,0;0,0;0,0;0,0;36,73691;46,661713;38,596676;0,0;0,0;0,0;0,0;121,26804;0,0;0,0;126,25535;50,820084;64,25374;0,0;0,0;57,042145;0,0;56,574978;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,93105;0,0;0,0;0,0;0,0;0,0;59,484364;42,94452;44,551186;0,0;67,99323;0,0;79,97504;82,66698;0,0;0,0;48,078003;0,0;0,0;0,0;0,0;0,0
726900;45,77284;0,0;0,0;57,419125;0,0;0,0;127,99024;0,0;0,0;58,999264;0,0;45,597504;147,65144;46,081287;66,75573;82,214935;186,01062;81,72024;0,0;0,0;0,0;0,0;30,959438;31,2287;44,53175;46,751225;0,0;0,0;0,0;0,0;142,14421;0,0;0,0;138,45311;53,415966;63,488083;0,0;0,0;58,164032;0,0;77,696266;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,265526;0,0;0,0;0,0;0,0;0,0;56,262672;42,385857;47,477497;0,0;77,266304;0,0;93,66724;84,86646;0,0;0,0;42,290974;0,0;0,0;0,0;0,0;0,0
727000;45,857296;0,0;0,0;54,994713;0,0;0,0;118,773605;0,0;0,0;63,34626;0,0;57,815952;135,09966;44,03924;65,323746;83,74017;173,19681;80,352036;0,0;0,0;0,0;0,0;44,73294;0,0;39,570686;51,551456;0,0;30,385408;0,0;0,0;167,85031;0,0;0,0;139,9431;55,388107;67,378525;0,0;0,0;37,17644;0,0;70,47411;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,091587;0,0;0,0;0,0;0,0;0,0;43,725605;41,534393;54,397747;0,0;104,786896;0,0;105,31201;79,64347;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
727100;41,3199;0,0;0,0;48,65017;0,0;0,0;98,7543;0,0;0,0;66,60491;0,0;62,222958;128,98183;39,690975;62,99848;83,14555;163,92989;77,80965;32,406033;0,0;0,0;0,0;41,901234;31,713465;36,632355;49,545303;0,0;0,0;0,0;0,0;188,03296;0,0;0,0;138,17732;53,341743;58,919262;0,0;0,0;0,0;0,0;66,17302;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;64,711235;0,0;0,0;0,0;0,0;0,0;41,16827;44,238693;53,603146;0,0;110,82903;0,0;110,9088;76,70366;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
727200;44,607166;0,0;0,0;45,03782;0,0;0,0;86,401924;0,0;0,0;63,07525;0,0;50,114113;126,13464;35,718708;60,632423;81,830124;156,0178;72,127464;36,0196;0,0;0,0;0,0;38,67734;37,547142;34,76394;48,75809;0,0;0,0;0,0;0,0;197,06035;0,0;0,0;148,90337;50,606293;55,440037;0,0;0,0;40,545517;0,0;68,2305;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62,451622;0,0;0,0;0,0;0,0;0,0;43,365734;43,151295;49,876537;0,0;102,57895;0,0;112,54287;72,60764;0,0;0,0;36,73854;0,0;0,0;0,0;0,0;0,0
727300;49,4678;0,0;31,433582;46,62406;0,0;0,0;79,210815;0,0;0,0;62,146065;0,0;38,76314;118,66188;30,829905;57,634834;78,91678;141,78473;65,64393;0,0;0,0;0,0;0,0;38,839767;36,685276;32,2279;49,259735;0,0;34,019028;0,0;0,0;206,29097;0,0;0,0;157,71085;48,27317;57,535934;0,0;0,0;58,68741;0,0;62,982464;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,796396;44,624306;0,0;0,0;0,0;0,0;0,0;39,703243;39,631695;50,40544;0,0;97,39989;0,0;115,98728;68,41372;0,0;0,0;39,971554;0,0;0,0;0,0;0,0;0,0
727400;45,740063;0,0;30,011395;44,487442;0,0;0,0;81,78449;0,0;0,0;63,60502;0,0;38,16212;109,40524;0,0;52,222874;76,28341;133,43526;60,85255;0,0;0,0;0,0;0,0;35,58177;36,863495;0,0;45,30295;0,0;36,059853;0,0;0,0;223,6988;0,0;0,0;153,37558;44,413513;51,187798;0,0;0,0;79,87262;0,0;57,949757;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,028975;30,869324;0,0;0,0;0,0;0,0;0,0;38,02268;38,809296;54,57814;0,0;90,25401;0,0;117,80538;63,11318;0,0;0,0;33,127674;0,0;0,0;0,0;0,0;0,0
727500;37,892567;0,0;0,0;42,401165;0,0;0,0;87,672516;0,0;0,0;65,19202;0,0;39,75361;104,41343;0,0;47,035057;75,95533;126,15191;58,7296;35,944466;0,0;0,0;0,0;33,36815;35,305714;0,0;39,4217;0,0;0,0;0,0;0,0;219,4907;0,0;0,0;135,98491;40,12666;39,858906;0,0;0,0;82,1626;0,0;60,506626;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,05949;0,0;0,0;0,0;0,0;0,0;0,0;38,170795;38,56998;51,24463;0,0;103,61699;0,0;112,914154;55,899685;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
727600;36,435658;0,0;0,0;44,834476;0,0;0,0;83,08044;0,0;0,0;60,3761;0,0;41,043346;99,721886;0,0;46,95759;73,34468;117,82838;58,998848;38,67822;0,0;0,0;0,0;31,859442;0,0;0,0;36,37112;0,0;0,0;0,0;0,0;203,38539;0,0;0,0;124,300896;33,8541;37,05265;0,0;0,0;82,81476;0,0;62,25555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,378471;32,57622;0,0;0,0;0,0;0,0;0,0;38,007202;36,45112;41,89477;0,0;117,88143;0,0;104,078896;43,518078;0,0;0,0;35,96934;0,0;0,0;0,0;0,0;0,0
727700;33,773643;0,0;0,0;43,933502;0,0;0,0;78,92603;0,0;0,0;61,035107;0,0;44,694206;93,06462;0,0;44,886032;68,958855;106,92377;62,069004;30,752907;0,0;0,0;0,0;39,535652;31,502518;0,0;34,578453;0,0;0,0;0,0;0,0;199,98024;0,0;0,0;126,868355;31,107765;35,423695;0,0;0,0;74,67653;0,0;52,088223;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,402794;0,0;0,0;0,0;0,0;0,0;36,16541;32,23077;34,73876;0,0;123,05113;0,0;98,06642;38,8754;0,0;0,0;41,195305;0,0;0,0;0,0;0,0;0,0
727800;0,0;0,0;0,0;38,41119;0,0;0,0;79,70591;0,0;0,0;68,7746;0,0;49,97628;84,50842;0,0;40,701244;63,19962;93,729836;59,96488;0,0;0,0;0,0;0,0;43,688915;45,19811;0,0;32,182163;0,0;0,0;0,0;0,0;181,34633;0,0;0,0;126,36593;31,105892;31,455551;0,0;0,0;59,169807;0,0;46,139927;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,10377;0,0;0,0;0,0;0,0;0,0;39,023884;0,0;33,645832;0,0;114,379005;0,0;82,83371;46,97594;0,0;0,0;40,78295;0,0;0,0;0,0;0,0;0,0
727900;0,0;0,0;0,0;37,307858;0,0;0,0;75,49999;0,0;0,0;60,222458;0,0;48,571613;78,152885;0,0;36,206337;57,29403;82,683464;57,500805;32,395355;0,0;0,0;0,0;0,0;53,989964;0,0;31,838268;0,0;0,0;0,0;0,0;155,96805;0,0;0,0;106,18956;33,804165;0,0;0,0;0,0;49,13082;0,0;52,449024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,672302;0,0;0,0;0,0;0,0;0,0;0,0;39,935863;0,0;33,724674;0,0;104,41557;0,0;70,938194;45,677326;0,0;0,0;33,22107;0,0;0,0;0,0;0,0;0,0
728000;34,815697;0,0;0,0;39,569668;0,0;0,0;66,217896;0,0;0,0;57,944187;0,0;47,243027;77,127525;0,0;38,838295;49,081295;78,01838;53,226307;37,195953;0,0;0,0;0,0;0,0;42,975494;0,0;0,0;0,0;0,0;0,0;0,0;158,65002;0,0;0,0;89,32426;35,39829;0,0;0,0;0,0;44,191395;0,0;53,158257;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,440048;0,0;0,0;0,0;0,0;0,0;40,206203;0,0;32,696907;0,0;99,39784;0,0;72,81988;51,818275;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
